participant,Group,category,category_type,selectedItems,UnselectedItems,TrialTime,corAns,Miss,session
7,NT,things that are green,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/bottle.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 543.4250478744507], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/cabbage.png', 544.2467558383942], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/clock.png', 545.3983399868011], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/kiwi.png', 546.3597559928894]]","[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 532.0055878162384], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/bottle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green//not/beetle.png', 536.9387848377228]]",15.12584591,4,0,2
7,NT,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/phone.png', 550.0954298973083], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/boat 23.png', 552.0965240001678], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/hen.png', 553.1510539054871], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/spring.png', 554.5425698757172]]",[],10.43263888,4,0,2
8,NT,vegetables,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/corn.png', 34.20756196975708], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/brocolli.png', 37.38830018043518], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/carrot.png', 38.19263315200806], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/peas.png', 40.61160898208618]]",[],21.84558702,4,0,1
8,NT,musical instruments,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/sitar.png', 52.39917016029358], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/clarinet_3.png', 56.421027183532715], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/guitar2.png', 59.520711183547974], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/piano.png', 64.40471816062927]]",[],19.3266511,4,0,1
8,NT,farm animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/horse.png', 73.08528017997742], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/cow.png', 76.43777108192444], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/hen.png', 77.85314917564392], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/pig.png', 79.38134098052979]]",[],23.48797584,4,0,1
8,NT,things with doors,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/greenhouse.png', 99.8235011100769], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/bus.png', 100.92707419395447], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/car.png', 105.40999698638916], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/barn.png', 108.46147799491882]]",[],27.53972387,4,0,1
8,NT,home appliances,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/tumble dryer.png', 122.1352071762085], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/fridge.png', 123.41440010070801], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/microwave_7.png', 124.31965708732605], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/toaster.png', 127.3125970363617], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances//not/bucket.png', 128.79985809326172], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances//not/washing basket.png', 134.79957818984985]]",[],18.63812494,4,2,1
8,NT,things that are soft,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/pepper.png', 141.39582705497742], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/snake.png', 161.15289497375488], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit2.png', 162.22225999832153], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/decoration.png', 166.49133801460266], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/kitten.png', 167.90492296218872], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit.png', 170.19347405433655]]",[],36.69147992,3,3,1
8,NT,fruit,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/watermelon.png', 188.21952199935913], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/apple.png', 188.8489191532135], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/orange.png', 189.96942496299744], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/grapes.png', 191.12922596931458]]",[],19.91192007,4,0,1
8,NT,birds,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/mallard duck.png', 198.00155210494995], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/bird1.png', 201.64148116111755], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/bird.png', 203.0100610256195], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/swan.png', 207.39549112319946]]",[],14.83102798,4,0,1
8,NT,small objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects//not/open umbrella.png', 215.54679703712463], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects//not/jug.png', 216.20063519477844], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/key.png', 219.53059196472168], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/matches.png', 220.902428150177], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/microschip.png', 222.45326399803162], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/buttons.png', 228.72222805023193]]",[],32.30952501,4,2,1
8,NT,objects used for transportation,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/helicopter.png', 255.22005796432495], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/car.png', 259.74035596847534], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/truck.png', 262.2445101737976], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/motorbike.png', 264.7250511646271]]",[],25.98969698,4,0,1
8,NT,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/sheep.png', 271.3721351623535], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/boat 23.png', 277.6152820587158], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/spring.png', 279.6159610748291], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/suit.png', 280.2763681411743]]",[],14.93582511,4,0,1
8,NT,non food things found in the kitchen,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/sieve.png', 295.44498014450073], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/fork.png', 298.5591859817505], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/wine glass.png', 300.3434109687805], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/food processor.png', 303.91762113571167]]",[],37.72020507,4,0,1
8,NT,dangerous animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/lion.png', 341.96761417388916]]",[],32.76446795,1,0,1
8,NT,things with handles,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/pots.png', 357.6393961906433], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/bags.png', 362.7602491378784], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/broom handle.png', 365.05599212646484], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/drawers.png', 368.71151304244995]]",[],21.77873302,4,0,1
8,NT,long thin objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/long dagger.png', 382.20121598243713], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/file.png', 383.3852610588074], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/cigar.png', 386.4900531768799], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/grabber.png', 390.75249004364014]]",[],32.5382781,4,0,1
8,NT,objects found in the laundry room,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent powder.png', 421.7550570964813], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/ironing board.png', 426.96212816238403], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/iron.png', 430.0187451839447], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent.png', 437.3704459667206]]",[],32.79567504,4,0,1
8,NT,things made of wood,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/skateboard.png', 446.31517004966736], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/opping board.png', 447.36316108703613], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things made of wood/toy.png', 454.97218203544617]]",[],21.1237731,3,0,1
8,NT,animals that live in water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Sea Lion.png', 469.78091406822205], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Dolphin.png', 483.10014510154724]]",[],33.65981817,2,0,1
8,NT,things that are red,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/china flag.png', 500.6621141433716], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/tomatoe.png', 501.67984318733215], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/bucket.png', 502.5416271686554], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/strawberry.png', 504.01400899887085]]",[],13.55237889,4,0,1
8,NT,objects that hold water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/copper kettle.png', 512.7424199581146], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/cup.png', 514.3365881443024], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/bottle.png', 515.1654579639435], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/jug.png', 518.0717580318451]]",[],16.05285192,4,0,1
8,NT,things that are blue,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/bulb.png', 528.4063971042633], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/butterfly.png', 530.5781280994415], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/helmet.png', 532.9954571723938], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/boots.png', 534.9103891849518]]",[],15.87307382,4,0,1
8,NT,things that are very large,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/skyscraper 2.png', 551.4050571918488], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/garafe.png', 555.3575689792633], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are very large/city bus.png', 559.0251929759979]]",[],25.9271841,3,0,1
8,NT,animals with stripes,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/squirrel.png', 588.974869966507]]",[],23.90623212,1,0,1
8,NT,insects,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/bees.png', 595.6170530319214], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/insect.png', 598.9625380039215], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/moth.png', 600.2174210548401], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//insects/dragonfly1.png', 601.5372250080109]]",[],22.20491385,4,0,1
8,NT,things that are brown,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/football.png', 617.3940551280975], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/basket.png', 620.1934411525726], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/shoe.png', 624.1589829921722], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are brown/basket2.png', 626.3065550327301]]",[],27.43761802,4,0,1
